t,speed,mph,steer,throttle,longG,latG,yaw,expectYaw,understeer,oversteer,jolt,angVelX,angVelZ,vy,fireRaw,fxActive,fxFired,center,corner,oversteer,brake,texture,scrub,judder,impact,weapon,force
128.622,1.059,2.4,0.000,0.000,-0.040,0.000,0.000,0.000,0.000,0.000,0.396,-0.059,0.445,0.000,0,4,0,0,0,0,0,-5,0,0,0,0,-2
128.639,1.059,2.4,0.000,0.000,-0.040,0.000,0.000,0.000,0.000,0.000,0.396,-0.059,0.445,0.000,0,4,0,0,0,0,0,6,0,0,0,0,3
128.660,1.059,2.4,0.000,0.000,-0.040,0.000,0.000,0.000,0.000,0.000,0.396,-0.059,0.445,0.000,0,4,0,0,0,0,0,8,0,0,0,0,4
128.677,1.043,2.3,0.000,0.000,-0.028,0.000,0.000,0.000,0.000,0.000,0.277,0.242,0.256,0.000,0,4,0,-1,0,0,0,-1,0,0,0,0,-1
128.693,1.043,2.3,0.000,0.000,-0.028,0.000,0.000,0.000,0.000,0.000,0.277,0.242,0.256,0.000,0,4,0,-1,0,0,0,-8,0,0,0,0,-4
128.711,1.043,2.3,0.000,0.000,-0.028,0.000,0.000,0.000,0.000,0.000,0.277,0.242,0.256,0.000,0,4,0,-1,0,0,0,-5,0,0,0,0,-3
128.732,1.028,2.3,0.003,0.000,-0.028,0.000,0.001,0.001,0.000,0.000,0.271,0.514,0.084,0.000,0,4,0,-6,0,0,0,6,0,0,0,0,0
128.749,1.028,2.3,0.003,0.000,-0.028,0.000,0.001,0.001,0.000,0.000,0.271,0.514,0.084,0.000,0,4,0,-6,0,0,0,8,0,0,0,0,1
128.765,1.010,2.3,0.008,0.000,-0.057,0.000,0.002,0.001,0.000,0.000,0.560,0.439,-0.118,0.000,0,4,0,-16,0,0,-209,0,0,0,0,0,-24
128.782,1.010,2.3,0.008,0.000,-0.057,0.000,0.002,0.001,0.000,0.000,0.560,0.439,-0.118,0.000,0,4,0,-16,0,0,-209,-10,0,0,0,0,-51
128.803,1.010,2.3,0.008,0.000,-0.057,0.000,0.002,0.001,0.000,0.000,0.560,0.439,-0.118,0.000,0,4,0,-16,0,0,-209,-6,0,0,0,0,-77
128.820,0.996,2.2,0.015,0.000,-0.026,0.000,0.003,0.002,0.000,0.000,0.254,0.103,-0.254,0.000,0,4,0,-28,0,0,0,5,0,0,0,0,-50
128.840,0.996,2.2,0.015,0.000,-0.026,0.000,0.003,0.002,0.000,0.000,0.254,0.103,-0.254,0.000,0,4,0,-28,0,0,0,7,0,0,0,0,-23
128.871,0.996,2.2,0.021,0.000,0.000,0.000,0.004,0.003,0.000,0.000,0.004,-0.196,-0.376,0.000,0,4,0,-40,0,0,0,-5,0,0,0,0,-23
128.893,0.996,2.2,0.021,0.000,0.000,0.000,0.004,0.003,0.000,0.000,0.004,-0.196,-0.376,0.000,0,4,0,-40,0,0,0,-3,0,0,0,0,-22
128.919,0.996,2.2,0.021,0.000,0.000,0.000,0.004,0.003,0.000,0.000,0.004,-0.196,-0.376,0.000,0,4,0,-40,0,0,0,5,0,0,0,0,-18
128.935,0.996,2.2,0.028,0.000,0.000,0.001,0.005,0.005,0.000,0.000,0.007,0.000,0.000,0.000,0,4,0,-53,-1,0,0,4,0,0,0,0,-25
128.951,0.996,2.2,0.028,0.000,0.000,0.001,0.005,0.005,0.000,0.000,0.007,0.000,0.000,0.000,0,4,0,-53,-1,0,0,-1,0,0,0,0,-28
128.972,0.996,2.2,0.028,0.000,0.000,0.001,0.005,0.005,0.000,0.000,0.007,0.000,0.000,0.000,0,4,0,-53,-1,0,0,-6,0,0,0,0,-30
128.996,0.996,2.2,0.037,0.000,0.000,0.001,0.007,0.006,0.000,0.000,0.005,0.000,0.000,0.000,0,4,0,-70,-1,0,0,1,0,0,0,0,-35
129.014,0.996,2.2,0.037,0.000,0.000,0.001,0.007,0.006,0.000,0.000,0.005,0.000,0.000,0.000,0,4,0,-70,-1,0,0,6,0,0,0,0,-32
129.044,0.996,2.2,0.046,0.000,0.000,0.001,0.009,0.007,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-86,-1,0,0,-2,0,0,0,0,-44
129.065,0.996,2.2,0.046,0.000,0.000,0.001,0.009,0.007,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-86,-1,0,0,-5,0,0,0,0,-46
129.081,0.996,2.2,0.053,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-99,-1,0,0,-1,0,0,0,0,-51
129.098,0.996,2.2,0.053,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-99,-1,0,0,5,0,0,0,0,-48
129.114,0.996,2.2,0.053,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-99,-1,0,0,5,0,0,0,0,-47
129.131,0.996,2.2,0.055,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.010,0.000,0.000,0.000,0,4,0,-103,-1,0,0,0,0,0,0,0,-52
129.152,0.996,2.2,0.055,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.010,0.000,0.000,0.000,0,4,0,-103,-1,0,0,-6,0,0,0,0,-55
129.169,0.996,2.2,0.055,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.010,0.000,0.000,0.000,0,4,0,-103,-1,0,0,-2,0,0,0,0,-53
129.187,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-101,-1,0,0,4,0,0,0,0,-49
129.215,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-101,-1,0,0,2,0,0,0,0,-50
129.236,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.013,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-5,0,0,0,0,-54
129.253,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.013,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-4,0,0,0,0,-53
129.271,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.013,0.000,0.000,0.000,0,4,0,-101,-1,0,0,2,0,0,0,0,-50
129.294,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-101,-1,0,0,5,0,0,0,0,-48
129.315,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-1,0,0,0,0,-52
129.331,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-6,0,0,0,0,-54
129.347,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.009,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-3,0,0,0,0,-53
129.371,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.009,0.000,0.000,0.000,0,4,0,-101,-1,0,0,5,0,0,0,0,-49
129.392,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-101,-1,0,0,4,0,0,0,0,-49
129.409,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-3,0,0,0,0,-52
129.426,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-6,0,0,0,0,-54
129.442,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.009,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-2,0,0,0,0,-52
129.463,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.009,0.000,0.000,0.000,0,4,0,-101,-1,0,0,5,0,0,0,0,-49
129.481,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.009,0.000,0.000,0.000,0,4,0,-101,-1,0,0,4,0,0,0,0,-49
129.498,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-2,0,0,0,0,-52
129.514,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-101,-1,0,0,-6,0,0,0,0,-54
129.539,0.996,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-101,-1,0,0,0,0,0,0,0,-51
129.556,0.996,2.2,0.055,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.011,0.000,0.000,0.000,0,4,0,-103,-1,0,0,5,0,0,0,0,-49
129.573,0.996,2.2,0.055,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.011,0.000,0.000,0.000,0,4,0,-103,-1,0,0,4,0,0,0,0,-50
129.591,0.996,2.2,0.055,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.011,0.000,0.000,0.000,0,4,0,-103,-1,0,0,-3,0,0,0,0,-53
129.617,0.996,2.2,0.058,0.000,0.000,0.001,0.011,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-109,-1,0,0,-4,0,0,0,0,-57
129.634,0.996,2.2,0.058,0.000,0.000,0.001,0.011,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-109,-1,0,0,2,0,0,0,0,-54
129.650,0.996,2.2,0.058,0.000,0.000,0.001,0.011,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-109,-1,0,0,6,0,0,0,0,-52
129.667,0.996,2.2,0.062,0.000,0.000,0.001,0.012,0.010,0.000,0.000,0.011,0.000,0.000,0.000,0,4,0,-117,-1,0,0,3,0,0,0,0,-58
129.689,0.996,2.2,0.062,0.000,0.000,0.001,0.012,0.010,0.000,0.000,0.011,0.000,0.000,0.000,0,4,0,-117,-1,0,0,-5,0,0,0,0,-61
129.715,0.996,2.2,0.067,0.000,0.000,0.001,0.013,0.011,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-126,-2,0,0,-2,0,0,0,0,-65
129.732,0.996,2.2,0.067,0.000,0.000,0.001,0.013,0.011,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-126,-2,0,0,4,0,0,0,0,-62
129.749,0.996,2.2,0.067,0.000,0.000,0.001,0.013,0.011,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-126,-2,0,0,5,0,0,0,0,-61
129.772,0.996,2.2,0.073,0.000,0.000,0.001,0.014,0.012,0.000,0.000,0.011,0.000,0.000,0.000,0,4,0,-136,-2,0,0,-2,0,0,0,0,-70
129.789,0.996,2.2,0.073,0.000,0.000,0.001,0.014,0.012,0.000,0.000,0.011,0.000,0.000,0.000,0,4,0,-136,-2,0,0,-6,0,0,0,0,-72
129.806,0.996,2.2,0.082,0.000,0.000,0.002,0.015,0.013,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-153,-2,0,0,-2,0,0,0,0,-78
129.824,0.996,2.2,0.082,0.000,0.000,0.002,0.015,0.013,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-153,-2,0,0,4,0,0,0,0,-75
129.845,0.996,2.2,0.082,0.000,0.000,0.002,0.015,0.013,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-153,-2,0,0,4,0,0,0,0,-75
129.872,0.996,2.2,0.089,0.000,0.000,0.002,0.017,0.014,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-167,-2,0,0,-5,0,0,0,0,-87
129.889,0.996,2.2,0.089,0.000,0.000,0.002,0.017,0.014,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-167,-2,0,0,-5,0,0,0,0,-87
129.905,0.996,2.2,0.089,0.000,0.000,0.002,0.017,0.014,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-167,-2,0,0,1,0,0,0,0,-84
129.926,0.996,2.2,0.095,0.000,0.000,0.002,0.018,0.015,0.000,0.000,0.015,0.000,0.000,0.000,0,4,0,-177,-2,0,0,6,0,0,0,0,-87
129.942,0.996,2.2,0.095,0.000,0.000,0.002,0.018,0.015,0.000,0.000,0.015,0.000,0.000,0.000,0,4,0,-177,-2,0,0,2,0,0,0,0,-88
129.959,0.996,2.2,0.095,0.000,0.000,0.002,0.018,0.015,0.000,0.000,0.015,0.000,0.000,0.000,0,4,0,-177,-2,0,0,-4,0,0,0,0,-92
129.977,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.017,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-5,0,0,0,0,-95
129.998,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.017,0.000,0.000,0.000,0,4,0,-182,-2,0,0,2,0,0,0,0,-91
130.014,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.017,0.000,0.000,0.000,0,4,0,-182,-2,0,0,6,0,0,0,0,-89
130.043,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.017,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-2,0,0,0,0,-93
130.060,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.017,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-6,0,0,0,0,-95
130.081,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.022,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-1,0,0,0,0,-93
130.098,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.022,0.000,0.000,0.000,0,4,0,-182,-2,0,0,5,0,0,0,0,-90
130.122,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,3,0,0,0,0,-91
130.139,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-4,0,0,0,0,-94
130.160,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-5,0,0,0,0,-94
130.177,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,1,0,0,0,0,-92
130.194,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,6,0,0,0,0,-89
130.216,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,2,0,0,0,0,-91
130.239,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-6,0,0,0,0,-95
130.256,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-4,0,0,0,0,-94
130.273,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-182,-2,0,0,3,0,0,0,0,-91
130.293,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-182,-2,0,0,5,0,0,0,0,-89
130.315,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-1,0,0,0,0,-93
130.332,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.029,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-6,0,0,0,0,-95
130.349,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.029,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-3,0,0,0,0,-93
130.372,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.029,0.000,0.000,0.000,0,4,0,-182,-2,0,0,5,0,0,0,0,-89
130.393,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-182,-2,0,0,3,0,0,0,0,-90
130.410,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-3,0,0,0,0,-93
130.427,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-6,0,0,0,0,-95
130.444,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.017,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-1,0,0,0,0,-93
130.465,0.996,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.017,0.000,0.000,0.000,0,4,0,-182,-2,0,0,5,0,0,0,0,-89
130.496,0.997,2.2,0.098,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.022,0.000,0.000,0.000,0,4,0,-183,-2,0,0,-1,0,0,0,0,-93
130.513,0.997,2.2,0.098,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.022,0.000,0.000,0.000,0,4,0,-183,-2,0,0,-6,0,0,0,0,-95
130.529,0.997,2.2,0.098,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.022,0.000,0.000,0.000,0,4,0,-183,-2,0,0,-3,0,0,0,0,-94
130.550,0.997,2.2,0.098,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-183,-2,0,0,4,0,0,0,0,-90
130.567,0.997,2.2,0.098,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0,4,0,-183,-2,0,0,5,0,0,0,0,-90
130.590,0.997,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-2,0,0,0,0,-93
130.606,0.997,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-6,0,0,0,0,-95
130.627,0.997,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-182,-2,0,0,-1,0,0,0,0,-93
130.644,0.997,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-181,-2,0,0,5,0,0,0,0,-89
130.668,0.997,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-181,-2,0,0,3,0,0,0,0,-90
130.685,0.997,2.2,0.097,0.000,0.000,0.002,0.018,0.016,0.000,0.000,0.021,0.000,0.000,0.000,0,4,0,-181,-2,0,0,-4,0,0,0,0,-94
130.707,0.997,2.2,0.093,0.000,0.000,0.002,0.017,0.015,0.000,0.000,0.013,0.000,0.000,0.000,0,4,0,-174,-2,0,0,-5,0,0,0,0,-91
130.725,0.997,2.2,0.093,0.000,0.000,0.002,0.017,0.015,0.000,0.000,0.013,0.000,0.000,0.000,0,4,0,-174,-2,0,0,2,0,0,0,0,-87
130.741,0.997,2.2,0.093,0.000,0.000,0.002,0.017,0.015,0.000,0.000,0.013,0.000,0.000,0.000,0,4,0,-174,-2,0,0,6,0,0,0,0,-85
130.758,0.997,2.2,0.086,0.000,0.000,0.002,0.016,0.014,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-161,-2,0,0,3,0,0,0,0,-80
130.779,0.997,2.2,0.086,0.000,0.000,0.002,0.016,0.014,0.000,0.000,0.014,0.000,0.000,0.000,0,4,0,-161,-2,0,0,-5,0,0,0,0,-84
130.796,0.997,2.2,0.075,0.000,0.000,0.001,0.014,0.012,0.000,0.000,0.023,0.000,0.000,0.000,0,4,0,-141,-2,0,0,-5,0,0,0,0,-74
130.814,0.997,2.2,0.075,0.000,0.000,0.001,0.014,0.012,0.000,0.000,0.023,0.000,0.000,0.000,0,4,0,-141,-2,0,0,1,0,0,0,0,-71
130.840,0.997,2.2,0.075,0.000,0.000,0.001,0.014,0.012,0.000,0.000,0.023,0.000,0.000,0.000,0,4,0,-141,-2,0,0,5,0,0,0,0,-69
130.861,0.997,2.2,0.065,0.000,0.000,0.001,0.012,0.011,0.000,0.000,0.009,0.000,0.000,0.000,0,4,0,-122,-2,0,0,-2,0,0,0,0,-62
130.878,0.997,2.2,0.065,0.000,0.000,0.001,0.012,0.011,0.000,0.000,0.009,0.000,0.000,0.000,0,4,0,-122,-2,0,0,-6,0,0,0,0,-64
130.895,0.997,2.2,0.065,0.000,0.000,0.001,0.012,0.011,0.000,0.000,0.009,0.000,0.000,0.000,0,4,0,-122,-2,0,0,-3,0,0,0,0,-63
130.918,0.997,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-100,-1,0,0,5,0,0,0,0,-48
130.939,0.997,2.2,0.054,0.000,0.000,0.001,0.010,0.009,0.000,0.000,0.008,0.000,0.000,0.000,0,4,0,-100,-1,0,0,3,0,0,0,0,-49
130.966,0.997,2.2,0.043,0.000,0.000,0.001,0.008,0.007,0.000,0.000,0.010,0.000,0.000,0.000,0,4,0,-80,-1,0,0,-5,0,0,0,0,-43
130.996,0.997,2.2,0.043,0.000,0.000,0.001,0.008,0.007,0.000,0.000,0.010,0.000,0.000,0.000,0,4,0,-80,-1,0,0,1,0,0,0,0,-40
131.018,0.997,2.2,0.034,0.000,0.000,0.001,0.006,0.005,0.000,0.000,0.006,0.000,0.000,0.000,0,4,0,-63,-1,0,0,6,0,0,0,0,-29
131.043,0.997,2.2,0.034,0.000,0.000,0.001,0.006,0.005,0.000,0.000,0.006,0.000,0.000,0.000,0,4,0,-63,-1,0,0,-2,0,0,0,0,-33
131.060,0.997,2.2,0.028,0.000,0.000,0.001,0.005,0.004,0.000,0.000,0.006,0.000,0.000,0.000,0,4,0,-52,-1,0,0,-6,0,0,0,0,-29
131.090,0.997,2.2,0.028,0.000,0.000,0.001,0.005,0.004,0.000,0.000,0.006,0.000,0.000,0.000,0,4,0,-52,-1,0,0,2,0,0,0,0,-25
131.112,0.997,2.2,0.023,0.000,0.000,0.000,0.004,0.004,0.000,0.000,0.005,0.000,0.000,0.000,0,4,0,-43,-1,0,0,5,0,0,0,0,-19
131.129,0.997,2.2,0.023,0.000,0.000,0.000,0.004,0.004,0.000,0.000,0.005,0.000,0.000,0.000,0,4,0,-43,-1,0,0,0,0,0,0,0,-21
131.146,0.997,2.2,0.023,0.000,0.000,0.000,0.004,0.004,0.000,0.000,0.005,0.000,0.000,0.000,0,4,0,-43,-1,0,0,-5,0,0,0,0,-24
131.168,0.997,2.2,0.017,0.000,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0,4,0,-31,0,0,0,-2,0,0,0,0,-17
131.190,0.997,2.2,0.017,0.000,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0,4,0,-31,0,0,0,5,0,0,0,0,-13
131.215,0.997,2.2,0.010,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0,4,0,-19,0,0,0,2,0,0,0,0,-8
131.232,0.997,2.2,0.010,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0,4,0,-19,0,0,0,-4,0,0,0,0,-11
131.249,0.997,2.2,0.010,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0,4,0,-19,0,0,0,-5,0,0,0,0,-12
131.272,0.997,2.2,0.005,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-9,0,0,0,2,0,0,0,0,-3
131.293,0.997,2.2,0.005,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-9,0,0,0,5,0,0,0,0,-2
131.309,0.997,2.2,0.005,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-9,0,0,0,1,0,0,0,0,-4
131.326,0.997,2.2,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-3,0,0,0,-5,0,0,0,0,-4
131.347,0.997,2.2,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-3,0,0,0,-4,0,0,0,0,-3
131.371,0.997,2.2,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,5,0,0,0,0,2
131.389,0.997,2.2,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,4,0,0,0,0,2
131.418,0.997,2.2,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,-5,0,0,0,0,-3
131.440,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-1,0,0,0,-3,0,0,0,0,-2
131.465,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-1,0,0,0,5,0,0,0,0,2
131.496,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,-1,0,0,0,0,-1
131.520,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,-5,0,0,0,0,-3
131.543,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,2,0,0,0,0,1
131.560,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,6,0,0,0,0,3
131.590,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-1,0,0,0,-2,0,0,0,0,-2
131.611,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-1,0,0,0,-5,0,0,0,0,-3
131.628,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-1,0,0,0,0,0,0,0,0,0
131.645,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,5,0,0,0,0,2
131.669,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0,-1,0,0,0,2,0,0,0,0,1
131.689,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-1,0,0,0,-5,0,0,0,0,-3
131.715,0.997,2.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0,4,0,-1,0,0,0,-2,0,0,0,0,-1
