t,offset,oldInt,newInt,oldFloat,newFloat
26.427,232,-1084209891,-1084323262,-0.8760546,-0.8692971
26.427,236,-1084209891,-1084323262,-0.8760546,-0.8692971
26.428,240,-1182255922,-1174594785,-0.0002597928,-0.0004827613
26.429,244,966009548,961904212,0.0002825469,0.0002036032
26.429,248,-1105440574,-1105440757,-0.1526518,-0.1526491
26.43,260,1076760992,1076672690,2.719826,2.698773
26.431,352,1027637248,1031659520,0.04699707,0.0619812
26.485,12,1105,1103,1.548435E-42,1.545632E-42
26.487,216,-1114354204,-1108066653,-0.07241419,-0.1192601
26.487,220,1034122424,1032405386,0.07981247,0.06701954
26.488,224,-1032889711,-1032890129,-59.83844,-59.83685
26.489,228,-1084323262,-1084409167,-0.8692971,-0.8641768
26.489,232,-1084323262,-1084409167,-0.8692971,-0.8641768
26.49,236,-1084323262,-1084409167,-0.8692971,-0.8641768
26.491,240,-1174594785,-1169134576,-0.0004827613,-0.0007950673
26.491,244,961904212,959661550,0.0002036032,0.0001709682
26.492,248,-1105440757,-1105441030,-0.1526491,-0.152645
26.492,260,1076672690,1076605663,2.698773,2.682792
26.493,352,1031659520,1027637248,0.0619812,0.04699707
26.517,12,1103,1102,1.545632E-42,1.544231E-42
26.518,216,-1108066653,-1104598604,-0.1192601,-0.1651981
26.519,220,1032405386,1029414898,0.06701954,0.05361933
26.519,224,-1032890129,-1032890636,-59.83685,-59.83492
26.52,228,-1084409167,-1084494912,-0.8641768,-0.859066
26.52,232,-1084409167,-1084494912,-0.8641768,-0.859066
26.521,236,-1084409167,-1084494912,-0.8641768,-0.859066
26.522,240,-1169134576,-1164944845,-0.0007950673,-0.001101321
26.522,244,959661550,957312430,0.0001709682,0.000136784
26.523,248,-1105441030,-1105441361,-0.152645,-0.1526401
26.523,260,1076605663,1076538638,2.682792,2.666812
26.58,12,1102,1100,1.544231E-42,1.541428E-42
26.581,216,-1104598604,-1105204423,-0.1651981,-0.1561707
26.582,220,1029414898,1018887719,0.05361933,0.02282627
26.582,224,-1032890636,-1032891706,-59.83492,-59.83083
26.583,228,-1084494912,-1084607850,-0.859066,-0.8523344
26.584,232,-1084494912,-1084607850,-0.859066,-0.8523344
26.584,236,-1084494912,-1084607850,-0.859066,-0.8523344
26.585,240,-1164944845,-1165461810,-0.001101321,-0.001041138
26.585,244,957312430,947141704,0.000136784,5.823027E-05
26.586,248,-1105441361,-1105442060,-0.1526401,-0.1526297
26.586,260,1076538638,1076450373,2.666812,2.645768
26.587,352,1027637248,1031667712,0.04699707,0.06201172
26.642,12,1100,1098,1.541428E-42,1.538626E-42
26.643,216,-1105204423,-1106162035,-0.1561707,-0.1419012
26.644,220,1018887719,1009931915,0.02282627,0.01088489
26.644,224,-1032891706,-1032892181,-59.83083,-59.82902
26.645,228,-1084607850,-1084693687,-0.8523344,-0.8472181
26.646,232,-1084607850,-1084693687,-0.8523344,-0.8472181
26.646,236,-1084607850,-1084693687,-0.8523344,-0.8472181
26.647,240,-1165461810,-1166541433,-0.001041138,-0.0009460081
26.647,244,947141704,938012268,5.823027E-05,2.776758E-05
26.648,248,-1105442060,-1105442370,-0.1526297,-0.1526251
26.648,260,1076450373,1076383347,2.645768,2.629788
26.649,352,1031667712,1027637248,0.06201172,0.04699707
26.673,12,1098,1097,1.538626E-42,1.537224E-42
26.675,216,-1106162035,-1114418297,-0.1419012,-0.07193666
26.675,220,1009931915,-1157413117,0.01088489,-0.002003134
26.676,224,-1032892181,-1032892862,-59.82902,-59.82642
26.676,228,-1084693687,-1084779785,-0.8472181,-0.8420863
26.677,232,-1084693687,-1084779785,-0.8472181,-0.8420863
26.677,236,-1084693687,-1084779785,-0.8472181,-0.8420863
26.678,240,-1166541433,-1174704170,-0.0009460081,-0.0004795777
26.679,244,938012268,-1230276897,2.776758E-05,-5.110036E-06
26.679,248,-1105442370,-1105442815,-0.1526251,-0.1526184
26.68,260,1076383347,1076316320,2.629788,2.613808
26.736,12,1097,1095,1.537224E-42,1.534422E-42
26.738,216,-1114418297,-1122840755,-0.07193666,-0.03584223
26.738,220,-1157413117,-1123703756,-0.002003134,-0.0326273
26.739,224,-1032892862,-1032893351,-59.82642,-59.82456
26.74,228,-1084779785,-1084895245,-0.8420863,-0.8352043
26.74,232,-1084779785,-1084895245,-0.8420863,-0.8352043
26.741,236,-1084779785,-1084895245,-0.8420863,-0.8352043
26.741,240,-1174704170,-1183150550,-0.0004795777,-0.0002389482
26.742,244,-1230276897,-1196520109,-5.110036E-06,-8.32329E-05
26.743,248,-1105442815,-1105443134,-0.1526184,-0.1526137
26.743,260,1076316320,1076226549,2.613808,2.592405
26.744,352,1027637248,1031868416,0.04699707,0.0630188
26.799,12,1095,1093,1.534422E-42,1.531619E-42
26.8,216,-1122840755,-1131738033,-0.03584223,-0.01697364
26.801,220,-1123703756,-1120476646,-0.0326273,-0.04464922
26.801,224,-1032893351,-1032893233,-59.82456,-59.82501
26.802,228,-1084895245,-1084979770,-0.8352043,-0.8301662
26.803,232,-1084895245,-1084979770,-0.8352043,-0.8301662
26.803,236,-1084895245,-1084979770,-0.8352043,-0.8301662
26.804,240,-1183150550,-1192407288,-0.0002389482,-0.0001131576
26.804,244,-1196520109,-1192305107,-8.32329E-05,-0.0001139011
26.805,248,-1105443134,-1105443057,-0.1526137,-0.1526148
26.806,260,1076226549,1076160897,2.592405,2.576752
26.807,352,1031868416,1027366912,0.0630188,0.04598999
26.83,12,1093,1092,1.531619E-42,1.530218E-42
26.831,216,-1131738033,-1125984097,-0.01697364,-0.02769118
26.831,220,-1120476646,-1117176210,-0.04464922,-0.0569443
26.832,224,-1032893233,-1032893630,-59.82501,-59.82349
26.832,228,-1084979770,-1085066033,-0.8301662,-0.8250245
26.833,232,-1084979770,-1085066033,-0.8301662,-0.8250245
26.834,236,-1084979770,-1085066033,-0.8301662,-0.8250245
26.834,240,-1192407288,-1186884786,-0.0001131576,-0.0001846079
26.835,244,-1192305107,-1189588335,-0.0001139011,-0.0001452661
26.835,248,-1105443057,-1105443316,-0.1526148,-0.152611
26.836,260,1076160897,1076093866,2.576752,2.560771
26.837,352,1027366912,1027637248,0.04598999,0.04699707
26.892,12,1092,1090,1.530218E-42,1.527415E-42
26.893,216,-1125984097,-1122174709,-0.02769118,-0.03832344
26.894,220,-1117176210,-1112616699,-0.0569443,-0.08535961
26.894,224,-1032893630,-1032893974,-59.82349,-59.82218
26.895,228,-1085066033,-1085181440,-0.8250245,-0.8181458
26.896,232,-1085066033,-1085181440,-0.8250245,-0.8181458
26.896,236,-1085066033,-1085181440,-0.8250245,-0.8181458
26.897,240,-1186884786,-1182403779,-0.0001846079,-0.0002554896
26.897,244,-1189588335,-1184606996,-0.0001452661,-0.0002177541
26.898,248,-1105443316,-1105443541,-0.152611,-0.1526076
26.899,260,1076093866,1076004136,2.560771,2.539377
26.899,352,1027637248,1031864320,0.04699707,0.06298828
26.955,12,1090,1088,1.527415E-42,1.524613E-42
26.956,216,-1122174709,-1113497519,-0.03832344,-0.07879699
26.957,220,-1112616699,-1111509860,-0.08535961,-0.0936062
26.957,224,-1032893974,-1032893859,-59.82218,-59.82262
26.958,228,-1085181440,-1085267666,-0.8181458,-0.8130063
26.959,232,-1085181440,-1085267666,-0.8181458,-0.8130063
26.959,236,-1085181440,-1085267666,-0.8181458,-0.8130063
26.96,240,-1182403779,-1173768915,-0.0002554896,-0.0005253133
26.96,244,-1184606996,-1183161328,-0.0002177541,-0.0002387913
26.961,248,-1105443541,-1105443466,-0.1526076,-0.1526087
26.961,260,1076004136,1075936992,2.539377,2.523369
26.962,352,1031864320,1027645440,0.06298828,0.04702759
26.986,12,1088,1087,1.524613E-42,1.523211E-42
26.987,216,-1113497519,-1107417870,-0.07879699,-0.1240939
26.987,220,-1111509860,-1110567847,-0.0936062,-0.1006247
26.988,224,-1032893859,-1032894391,-59.82262,-59.82059
26.989,228,-1085267666,-1085353601,-0.8130063,-0.8078842
26.989,232,-1085267666,-1085353601,-0.8130063,-0.8078842
26.99,236,-1085267666,-1085353601,-0.8130063,-0.8078842
26.99,240,-1173768915,-1168580948,-0.0005253133,-0.0008272927
26.991,244,-1183161328,-1182362336,-0.0002387913,-0.0002566958
26.992,248,-1105443466,-1105443813,-0.1526087,-0.1526036
26.992,260,1075936992,1075869960,2.523369,2.507387
26.993,352,1027645440,1027637248,0.04702759,0.04699707
27.048,12,1087,1085,1.523211E-42,1.520409E-42
27.049,216,-1107417870,-1105675182,-0.1240939,-0.1491559
27.05,220,-1110567847,-1110963055,-0.1006247,-0.09768022
27.05,224,-1032894391,-1032895334,-59.82059,-59.81699
27.051,228,-1085353601,-1085466605,-0.8078842,-0.8011486
27.051,232,-1085353601,-1085466605,-0.8078842,-0.8011486
27.052,236,-1085353601,-1085466605,-0.8078842,-0.8011486
27.052,240,-1168580948,-1165863525,-0.0008272927,-0.0009943725
27.053,244,-1182362336,-1182620431,-0.0002566958,-0.0002491842
27.054,248,-1105443813,-1105444429,-0.1526036,-0.1525944
27.054,260,1075869960,1075781720,2.507387,2.486349
27.055,352,1027637248,1031659520,0.04699707,0.0619812
27.112,12,1085,1083,1.520409E-42,1.517606E-42
27.113,76,0,1,0,1.401298E-45
27.113,88,0,17,0,2.382207E-44
27.114,92,0,1062171562,0,0.8103586
27.115,96,0,5,0,7.006492E-45
27.115,216,-1105675182,-1107138726,-0.1491559,-0.1273474
27.116,220,-1110963055,-1111475239,-0.09768022,-0.09386415
27.117,224,-1032895334,-1032895735,-59.81699,-59.81546
27.117,228,-1085466605,-1085552571,-0.8011486,-0.7960246
27.118,232,-1085466605,-1085552571,-0.8011486,-0.7960246
27.118,236,-1085466605,-1085552571,-0.8011486,-0.7960246
27.119,240,-1165863525,-1168208319,-0.0009943725,-0.0008489825
27.119,244,-1182620431,-1183116109,-0.0002491842,-0.0002394494
27.12,248,-1105444429,-1105444691,-0.1525944,-0.1525905
27.12,260,1075781720,1075714675,2.486349,2.470364
27.122,352,1031659520,1027637248,0.0619812,0.04699707
27.142,12,1083,1082,1.517606E-42,1.516205E-42
27.143,76,1,0,1.401298E-45,0
27.144,88,17,0,2.382207E-44,0
27.144,92,1062171562,0,0.8103586,0
27.145,96,5,0,7.006492E-45,0
27.145,100,0,1,0,1.401298E-45
27.146,216,-1107138726,-1111885840,-0.1273474,-0.09080493
27.146,220,-1111475239,-1112883279,-0.09386415,-0.08337343
27.147,224,-1032895735,-1032896256,-59.81546,-59.81348
27.148,228,-1085552571,-1085638660,-0.7960246,-0.7908933
27.148,232,-1085552571,-1085638660,-0.7960246,-0.7908933
27.149,236,-1085552571,-1085638660,-0.7960246,-0.7908933
27.149,240,-1168208319,-1172393615,-0.0008489825,-0.0006053663
27.15,244,-1183116109,-1184955182,-0.0002394494,-0.0002126873
27.15,248,-1105444691,-1105445031,-0.1525905,-0.1525854
27.152,260,1075714675,1075647629,2.470364,2.454379
27.205,12,1082,1080,1.516205E-42,1.513402E-42
27.206,100,1,0,1.401298E-45,0
27.207,216,-1111885840,-1114460202,-0.09080493,-0.07162444
27.207,220,-1112883279,-1116942290,-0.08337343,-0.05781572
27.208,224,-1032896256,-1032896870,-59.81348,-59.81113
27.209,228,-1085638660,-1085752148,-0.7908933,-0.7841289
27.209,232,-1085638660,-1085752148,-0.7908933,-0.7841289
27.21,236,-1085638660,-1085752148,-0.7908933,-0.7841289
27.21,240,-1172393615,-1174775688,-0.0006053663,-0.0004774963
27.211,244,-1184955182,-1189435571,-0.0002126873,-0.0001474891
27.212,248,-1105445031,-1105445432,-0.1525854,-0.1525794
27.212,260,1075647629,1075559356,2.454379,2.433333
27.213,352,1027637248,1031667712,0.04699707,0.06201172
27.268,12,1080,1078,1.513402E-42,1.5106E-42
27.269,216,-1114460202,-1118033898,-0.07162444,-0.05374917
27.27,220,-1116942290,-1119042081,-0.05781572,-0.04999339
27.271,224,-1032896870,-1032897170,-59.81113,-59.80999
27.271,228,-1085752148,-1085838364,-0.7841289,-0.77899
27.272,232,-1085752148,-1085838364,-0.7841289,-0.77899
27.272,236,-1085752148,-1085838364,-0.7841289,-0.77899
27.273,240,-1174775688,-1178870287,-0.0004774963,-0.0003583278
27.274,244,-1189435571,-1190806863,-0.0001474891,-0.0001275342
27.274,248,-1105445432,-1105445628,-0.1525794,-0.1525765
27.275,260,1075559356,1075492329,2.433333,2.417353
27.275,352,1031667712,1027637248,0.06201172,0.04699707
27.298,12,1078,1077,1.5106E-42,1.509198E-42
27.299,76,0,1,0,1.401298E-45
27.3,88,0,17,0,2.382207E-44
27.3,92,0,1062171562,0,0.8103586
27.301,96,0,5,0,7.006492E-45
27.301,216,-1118033898,-1118900171,-0.05374917,-0.05052205
27.302,220,-1119042081,-1120897353,-0.04999339,-0.04308197
27.303,224,-1032897170,-1032897148,-59.80999,-59.81007
27.303,228,-1085838364,-1085924673,-0.77899,-0.7738456
27.304,232,-1085838364,-1085924673,-0.77899,-0.7738456
27.305,236,-1085838364,-1085924673,-0.77899,-0.7738456
27.305,240,-1178870287,-1179609507,-0.0003583278,-0.0003368137
27.306,244,-1190806863,-1192854603,-0.0001275342,-0.000109903
27.307,248,-1105445628,-1105445614,-0.1525765,-0.1525767
27.308,260,1075492329,1075425237,2.417353,2.401357
27.361,12,1077,1075,1.509198E-42,1.506396E-42
27.362,76,1,0,1.401298E-45,0
27.362,88,17,0,2.382207E-44,0
27.363,92,1062171562,0,0.8103586,0
27.364,96,5,0,7.006492E-45,0
27.364,100,0,1,0,1.401298E-45
27.365,216,-1118900171,-1119224867,-0.05052205,-0.04931246
27.366,220,-1120897353,-1125332717,-0.04308197,-0.02890447
27.366,224,-1032897148,-1032897707,-59.81007,-59.80794
27.367,228,-1085924673,-1086040107,-0.7738456,-0.7669652
27.368,232,-1085924673,-1086040107,-0.7738456,-0.7669652
27.368,236,-1085924673,-1086040107,-0.7738456,-0.7669652
27.369,240,-1179609507,-1179886581,-0.0003368137,-0.0003287497
27.369,244,-1192854603,-1197825367,-0.000109903,-7.37359E-05
27.371,248,-1105445614,-1105445979,-0.1525767,-0.1525713
27.371,260,1075425237,1075335518,2.401357,2.379966
27.372,352,1027637248,1031868416,0.04699707,0.0630188
27.423,12,1075,1073,1.506396E-42,1.503593E-42
27.424,100,1,0,1.401298E-45,0
27.425,216,-1119224867,-1115390669,-0.04931246,-0.06469192
27.425,220,-1125332717,-1128484709,-0.02890447,-0.02303343
27.426,224,-1032897707,-1032897971,-59.80794,-59.80693
27.427,228,-1086040107,-1086124433,-0.7669652,-0.761939
27.427,232,-1086040107,-1086124433,-0.7669652,-0.761939
27.428,236,-1086040107,-1086124433,-0.7669652,-0.761939
27.429,240,-1179886581,-1176363685,-0.0003287497,-0.0004312795
27.429,244,-1197825367,-1200196677,-7.37359E-05,-5.875875E-05
27.43,248,-1105445979,-1105446151,-0.1525713,-0.1525687
27.43,260,1075335518,1075269928,2.379966,2.364328
27.431,352,1031868416,1027366912,0.0630188,0.04598999
27.455,12,1073,1072,1.503593E-42,1.502192E-42
27.456,216,-1115390669,-1114788432,-0.06469192,-0.06917894
27.456,220,-1128484709,-1131857271,-0.02303343,-0.01675154
27.457,224,-1032897971,-1032897995,-59.80693,-59.80684
27.458,228,-1086124433,-1086210684,-0.761939,-0.756798
27.458,232,-1086124433,-1086210684,-0.761939,-0.756798
27.459,236,-1086124433,-1086210684,-0.761939,-0.756798
27.459,240,-1176363685,-1175335867,-0.0004312795,-0.0004611929
27.46,244,-1200196677,-1204601656,-5.875875E-05,-4.273353E-05
27.461,248,-1105446151,-1105446167,-0.1525687,-0.1525685
27.461,260,1075269928,1075202834,2.364328,2.348332
27.462,352,1027366912,1027637248,0.04598999,0.04699707
27.517,12,1072,1070,1.502192E-42,1.499389E-42
27.518,76,0,1,0,1.401298E-45
27.518,88,0,17,0,2.382207E-44
27.519,92,0,1062171562,0,0.8103586
27.52,96,0,5,0,7.006492E-45
27.52,216,-1114788432,-1109626776,-0.06917894,-0.1076363
27.521,220,-1131857271,-1157141640,-0.01675154,-0.002066342
27.521,224,-1032897995,-1032898916,-59.80684,-59.80333
27.522,228,-1086210684,-1086325792,-0.756798,-0.7499371
27.523,232,-1086210684,-1086325792,-0.756798,-0.7499371
27.523,236,-1086210684,-1086325792,-0.756798,-0.7499371
27.524,240,-1175335867,-1170465881,-0.0004611929,-0.0007175751
27.524,244,-1204601656,-1229922314,-4.273353E-05,-5.271281E-06
27.525,248,-1105446167,-1105446768,-0.1525685,-0.1525595
27.526,260,1075202834,1075113149,2.348332,2.326949
27.527,352,1027637248,1031864320,0.04699707,0.06298828
27.581,12,1070,1068,1.499389E-42,1.496587E-42
27.582,76,1,0,1.401298E-45,0
27.583,88,17,0,2.382207E-44,0
27.584,92,1062171562,0,0.8103586,0
27.584,96,5,0,7.006492E-45,0
27.585,100,0,1,0,1.401298E-45
27.585,216,-1109626776,-1109723121,-0.1076363,-0.1069184
27.586,220,-1157141640,998046560,-0.002066342,0.003860198
27.586,224,-1032898916,-1032898960,-59.80333,-59.80316
27.587,228,-1086325792,-1086411958,-0.7499371,-0.7448012
27.588,232,-1086325792,-1086411958,-0.7499371,-0.7448012
27.588,236,-1086325792,-1086411958,-0.7499371,-0.7448012
27.589,240,-1170465881,-1170548095,-0.0007175751,-0.0007127897
27.589,244,-1229922314,925185651,-5.271281E-06,9.847444E-06
27.59,248,-1105446768,-1105446797,-0.1525595,-0.1525591
27.59,260,1075113149,1075046018,2.326949,2.310944
27.592,352,1031864320,1027645440,0.06298828,0.04702759
27.611,12,1068,1067,1.496587E-42,1.495185E-42
27.612,100,1,0,1.401298E-45,0
27.613,216,-1109723121,-1110105004,-0.1069184,-0.1040732
27.613,220,998046560,1009432399,0.003860198,0.01041968
27.614,224,-1032898960,-1032899706,-59.80316,-59.80032
27.615,228,-1086411958,-1086498006,-0.7448012,-0.7396723
27.615,232,-1086411958,-1086498006,-0.7448012,-0.7396723
27.616,236,-1086411958,-1086498006,-0.7448012,-0.7396723
27.617,240,-1170548095,-1170873969,-0.0007127897,-0.0006938213
27.617,244,925185651,937359839,9.847444E-06,2.658082E-05
27.618,248,-1105446797,-1105447284,-0.1525591,-0.1525518
27.618,260,1075046018,1074978985,2.310944,2.294962
27.619,352,1027645440,1027637248,0.04702759,0.04699707
27.673,12,1067,1065,1.495185E-42,1.492383E-42
27.674,216,-1110105004,-1114994096,-0.1040732,-0.06764662
27.675,220,1009432399,1020959675,0.01041968,0.02668559
27.676,224,-1032899706,-1032900381,-59.80032,-59.79774
27.676,228,-1086498006,-1086611551,-0.7396723,-0.7329045
27.677,232,-1086498006,-1086611551,-0.7396723,-0.7329045
27.677,236,-1086498006,-1086611551,-0.7396723,-0.7329045
27.678,240,-1170873969,-1175686868,-0.0006938213,-0.0004509775
27.679,244,937359839,948880318,2.658082E-05,6.807547E-05
27.679,248,-1105447284,-1105447725,-0.1525518,-0.1525453
27.68,260,1074978985,1074890683,2.294962,2.273909
27.68,352,1027637248,1031659520,0.04699707,0.0619812
27.736,12,1065,1063,1.492383E-42,1.48958E-42
27.737,216,-1114994096,-1121877969,-0.06764662,-0.03942889
27.737,220,1020959675,1023940288,0.02668559,0.03322482
27.738,224,-1032900381,-1032900307,-59.79774,-59.79802
27.738,228,-1086611551,-1086697917,-0.7329045,-0.7277567
27.739,232,-1086611551,-1086697917,-0.7329045,-0.7277567
27.74,236,-1086611551,-1086697917,-0.7329045,-0.7277567
27.74,240,-1175686868,-1182150561,-0.0004509775,-0.0002628592
27.741,244,948880318,951173037,6.807547E-05,8.47572E-05
27.741,248,-1105447725,-1105447677,-0.1525453,-0.152546
27.742,260,1074890683,1074823591,2.273909,2.257913
27.743,352,1031659520,1027637248,0.0619812,0.04699707
27.768,12,1063,1062,1.48958E-42,1.488179E-42
27.769,216,-1121877969,-1129454103,-0.03942889,-0.02122779
27.77,220,1023940288,1025804726,0.03322482,0.04017039
27.77,224,-1032900307,-1032900790,-59.79802,-59.79618
27.771,228,-1086697917,-1086784268,-0.7277567,-0.7226098
27.771,232,-1086697917,-1086784268,-0.7277567,-0.7226098
27.772,236,-1086697917,-1086784268,-0.7277567,-0.7226098
27.773,240,-1182150561,-1189845858,-0.0002628592,-0.0001415186
27.773,244,951173037,953608221,8.47572E-05,0.0001024755
27.774,248,-1105447677,-1105447992,-0.152546,-0.1525413
27.774,260,1074823591,1074756561,2.257913,2.241932
27.832,216,-1129454103,-1126836937,-0.02122779,-0.02610265
27.833,220,1025804726,-1127546526,0.04017039,-0.02478093
27.833,224,-1032900790,1113429959,-59.79618,55.39822
27.834,228,-1086784268,-1086787859,-0.7226098,-0.7223957
27.834,232,-1086784268,-1086787859,-0.7226098,-0.7223957
27.835,236,-1086784268,-1086787859,-0.7226098,-0.7223957
27.836,240,-1189845858,-1187612543,-0.0001415186,-0.0001740176
27.836,244,953608221,-1199271120,0.0001024755,-6.321666E-05
27.837,248,-1105447992,1041282742,-0.1525413,0.141322
27.837,260,1074756561,1074753695,2.241932,2.241249
27.838,352,1027637248,1031667712,0.04699707,0.06201172
27.893,12,1062,1060,1.488179E-42,1.485376E-42
27.894,216,-1126836937,-1122903334,-0.02610265,-0.0356091
27.895,220,-1127546526,1038649253,-0.02478093,0.11354
27.895,224,1113429959,-1032900848,55.39822,-59.79596
27.896,228,-1086787859,-1086874245,-0.7223957,-0.7172467
27.897,232,-1086787859,-1086874245,-0.7223957,-0.7172467
27.897,236,-1086787859,-1086874245,-0.7223957,-0.7172467
27.898,240,-1187612543,-1183257350,-0.0001740176,-0.000237394
27.899,244,-1199271120,966253362,-6.321666E-05,0.0002896428
27.899,248,1041282742,-1105448030,0.141322,-0.1525407
27.9,260,1074753695,1074686648,2.241249,2.225264
27.9,352,1031667712,1027637248,0.06201172,0.04699707
